anio,fecha,tienda_id,nombre_tienda,ciudad,estado,tipo_tienda,canal_venta,categoria,producto,marca,precio_lista,descuento_pct,precio_final,cantidad,ingreso_total,es_black_friday,es_cyber_monday,es_black_november,es_promocion,tipo_promocion,segmento_cliente,canal_pago,dia_semana,es_fin_de_semana
2022,2022-11-06,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,446.43,39.14,271.68,2,543.36,0,0,1,1,Black November,Adulto,Tarjeta,6,1
2022,2022-11-21,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Tienda,Hogar,Philips Airfryer XL 4.2Qt,Philips,201.67,0.0,201.67,1,201.67,0,0,1,0,Sin promo,Joven,Tarjeta,0,0
2024,2024-11-23,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Hogar,Philips Airfryer XL 4.2Qt,Philips,134.76,0.0,134.76,1,134.76,0,0,1,0,Sin promo,Adulto,Efectivo,5,1
2024,2024-11-27,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,567.1,41.43,332.15,2,664.3,0,0,1,1,Black November,Joven,Tarjeta,2,0
2023,2023-11-08,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Ropa,Parka acolchada invierno hombre,George,83.73,32.08,56.87,4,227.48,0,0,1,1,Black November,Joven,Tarjeta,2,0
2022,2022-11-28,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Online,Electrónica,Microsoft Xbox Series X,Microsoft,658.27,0.0,658.27,2,1316.54,0,1,1,0,Sin promo,Joven,Tarjeta,0,0
2023,2023-11-04,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Alimentos,Café molido Dunkin' 12oz,Dunkin',10.85,0.0,10.85,3,32.55,0,0,1,0,Sin promo,Joven,Online Pay,5,1
2023,2023-11-27,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Ropa,Sudadera con capucha unisex,George,29.57,44.76,16.33,4,65.32,0,1,1,1,Cyber Monday,Adulto,Tarjeta,0,0
2024,2024-11-10,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Online,Electrónica,Apple AirPods Pro (2nd Gen),Apple,239.11,23.84,182.11,1,182.11,0,0,1,1,Black November,Adulto,Tarjeta,6,1
2024,2024-11-24,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Belleza,Maquillaje Maybelline set ojos,Maybelline,35.99,0.0,35.99,4,143.96,0,0,1,0,Sin promo,Joven,Tarjeta,6,1
2023,2023-11-22,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Tienda,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,12.41,0.0,12.41,6,74.46,0,0,1,0,Sin promo,Joven,Tarjeta,2,0
2024,2024-11-03,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,277.02,0.0,277.02,1,277.02,0,0,1,0,Sin promo,Adulto,Efectivo,6,1
2023,2023-11-15,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Ropa,Pijama polar infantil,Wonder Nation,37.71,32.45,25.47,4,101.88,0,0,1,1,Black November,Joven,Tarjeta,2,0
2024,2024-11-22,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Belleza,Plancha de cabello Remington,Remington,64.35,46.06,34.71,1,34.71,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2024,2024-11-25,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Juguetes,Hot Wheels Mega Pista,Hot Wheels,77.36,27.97,55.72,2,111.44,0,1,1,1,Cyber Monday,Joven,Efectivo,0,0
2024,2024-11-22,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Tienda,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,17.17,0.0,17.17,3,51.51,1,0,1,0,Sin promo,Adulto,Tarjeta,4,1
2022,2022-11-25,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Online,Juguetes,Jenga Classic Juego de Mesa,Hasbro,17.46,42.88,9.97,4,39.88,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2023,2023-11-10,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Belleza,Set skincare CeraVe hidratante,CeraVe,27.61,0.0,27.61,1,27.61,0,0,1,0,Sin promo,Adulto,Tarjeta,4,1
2022,2022-11-25,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,594.79,0.0,594.79,1,594.79,1,0,1,0,Sin promo,Joven,Tarjeta,4,1
2022,2022-11-03,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,497.27,0.0,497.27,1,497.27,0,0,1,0,Sin promo,Senior,Efectivo,3,0
2024,2024-11-28,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Hogar,NutriBullet Blender Pro 900,NutriBullet,177.77,7.59,164.27,2,328.54,0,0,1,1,Black November,Adulto,Tarjeta,3,0
2022,2022-11-22,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Online,Belleza,Maquillaje Maybelline set ojos,Maybelline,36.69,40.55,21.81,4,87.24,0,0,1,1,Black November,Adulto,Tarjeta,1,0
2022,2022-11-20,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,10.87,0.0,10.87,7,76.09,0,0,1,0,Sin promo,Joven,Tarjeta,6,1
2023,2023-11-27,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Online,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,628.0,56.61,272.46,2,544.92,0,1,1,1,Cyber Monday,Adulto,Tarjeta,0,0
2023,2023-11-10,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,488.14,0.0,488.14,2,976.28,0,0,1,0,Sin promo,Joven,Tarjeta,4,1
2024,2024-11-07,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Hogar,Instant Pot Duo 7-en-1 6Qt,Instant Pot,116.43,0.0,116.43,1,116.43,0,0,1,0,Sin promo,Senior,Online Pay,3,0
2023,2023-11-05,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,12.09,0.0,12.09,2,24.18,0,0,1,0,Sin promo,Adulto,Tarjeta,6,1
2022,2022-11-23,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Alimentos,Cereal Kellogg's Corn Flakes 1Kg,Kellogg's,7.39,0.0,7.39,4,29.56,0,0,1,0,Sin promo,Adulto,Online Pay,2,0
2023,2023-11-04,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,8.36,27.29,6.08,2,12.16,0,0,1,1,Black November,Joven,Tarjeta,5,1
2023,2023-11-24,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,647.07,33.79,428.44,2,856.88,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2023,2023-11-21,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Tienda,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,482.93,20.5,383.93,2,767.86,0,0,1,1,Black November,Adulto,Tarjeta,1,0
2022,2022-11-18,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Juguetes,Hot Wheels Mega Pista,Hot Wheels,33.24,0.0,33.24,3,99.72,0,0,1,0,Sin promo,Joven,Tarjeta,4,1
2023,2023-11-11,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Electrónica,Microsoft Xbox Series X,Microsoft,520.21,0.0,520.21,1,520.21,0,0,1,0,Sin promo,Adulto,Tarjeta,5,1
2023,2023-11-19,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Online,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1193.51,0.0,1193.51,1,1193.51,0,0,1,0,Sin promo,Joven,Tarjeta,6,1
2023,2023-11-13,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,16.35,0.0,16.35,4,65.4,0,0,1,0,Sin promo,Adulto,Tarjeta,0,0
2024,2024-11-22,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Alimentos,Café molido Dunkin' 12oz,Dunkin',11.95,40.99,7.05,6,42.3,1,0,1,1,Black Friday,Joven,Efectivo,4,1
2022,2022-11-06,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,14.01,0.0,14.01,4,56.04,0,0,1,0,Sin promo,Adulto,Tarjeta,6,1
2023,2023-11-24,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Tecnología,Dell Inspiron 14 Laptop,Dell,635.19,65.16,221.27,1,221.27,1,0,1,1,Black Friday,Senior,Online Pay,4,1
2023,2023-11-24,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Alimentos,Café molido Dunkin' 12oz,Dunkin',13.09,53.11,6.14,1,6.14,1,0,1,1,Black Friday,Senior,Efectivo,4,1
2024,2024-11-22,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Online,Ropa,Leggings deportivos mujer,Avia,35.85,34.9,23.34,3,70.02,1,0,1,1,Black Friday,Adulto,Efectivo,4,1
2023,2023-11-27,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Online,Belleza,Set skincare CeraVe hidratante,CeraVe,24.35,0.0,24.35,2,48.7,0,1,1,0,Sin promo,Joven,Efectivo,0,0
2023,2023-11-15,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Online,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,520.45,24.07,395.2,1,395.2,0,0,1,1,Black November,Joven,Tarjeta,2,0
2024,2024-11-18,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Online,Electrónica,Apple iPhone 15 Pro 128GB,Apple,1200.09,0.0,1200.09,2,2400.18,0,0,1,0,Sin promo,Joven,Efectivo,0,0
2022,2022-11-25,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Electrónica,Microsoft Xbox Series X,Microsoft,576.06,38.55,354.01,1,354.01,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2022,2022-11-25,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,474.94,58.42,197.47,2,394.94,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2022,2022-11-25,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Hogar,Philips Airfryer XL 4.2Qt,Philips,158.8,38.74,97.28,2,194.56,1,0,1,1,Black Friday,Senior,Online Pay,4,1
2023,2023-11-24,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Hogar,NutriBullet Blender Pro 900,NutriBullet,76.26,62.29,28.76,4,115.04,1,0,1,1,Black Friday,Joven,Efectivo,4,1
2024,2024-11-22,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,37.72,39.15,22.95,2,45.9,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2023,2023-11-08,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Online,Ropa,Parka acolchada invierno hombre,George,116.85,0.0,116.85,2,233.7,0,0,1,0,Sin promo,Adulto,Tarjeta,2,0
2023,2023-11-17,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Online,Juguetes,Nintendo Switch Lite,Nintendo,218.25,0.0,218.25,1,218.25,0,0,1,0,Sin promo,Adulto,Tarjeta,4,1
2024,2024-11-25,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Tienda,Hogar,NutriBullet Blender Pro 900,NutriBullet,127.36,35.13,82.62,4,330.48,0,1,1,1,Cyber Monday,Joven,Tarjeta,0,0
2023,2023-11-26,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Online,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,597.84,25.96,442.63,1,442.63,0,0,1,1,Black November,Adulto,Tarjeta,6,1
2022,2022-11-25,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Online,Juguetes,LEGO Star Wars X-Wing Fighter,LEGO,49.56,40.84,29.32,2,58.64,1,0,1,1,Black Friday,Adulto,Efectivo,4,1
2022,2022-11-25,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Belleza,Maquillaje Maybelline set ojos,Maybelline,30.93,38.5,19.02,3,57.06,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2024,2024-11-29,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Ropa,Leggings deportivos mujer,Avia,30.89,0.0,30.89,3,92.67,0,0,1,0,Sin promo,Joven,Tarjeta,4,1
2022,2022-11-26,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Tienda,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,523.11,0.0,523.11,2,1046.22,0,0,1,0,Sin promo,Joven,Tarjeta,5,1
2022,2022-11-27,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,25.4,0.0,25.4,3,76.2,0,0,1,0,Sin promo,Senior,Efectivo,6,1
2023,2023-11-03,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Tienda,Alimentos,Cereal Kellogg's Corn Flakes 1Kg,Kellogg's,6.5,0.0,6.5,4,26.0,0,0,1,0,Sin promo,Adulto,Tarjeta,4,1
2024,2024-11-27,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Hogar,Philips Airfryer XL 4.2Qt,Philips,165.11,27.54,119.64,2,239.28,0,0,1,1,Black November,Adulto,Tarjeta,2,0
2022,2022-11-25,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Tienda,Belleza,Set skincare CeraVe hidratante,CeraVe,35.31,56.9,15.22,1,15.22,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2022,2022-11-02,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,342.65,0.0,342.65,1,342.65,0,0,1,0,Sin promo,Adulto,Efectivo,2,0
2023,2023-11-12,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Online,Belleza,Maquillaje Maybelline set ojos,Maybelline,29.41,31.48,20.15,2,40.3,0,0,1,1,Black November,Adulto,Tarjeta,6,1
2022,2022-11-25,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,3.57,69.88,1.08,2,2.16,1,0,1,1,Black Friday,Senior,Tarjeta,4,1
2024,2024-11-25,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Ropa,Zapatillas running hombre,Athletic Works,49.56,52.82,23.38,4,93.52,0,1,1,1,Cyber Monday,Joven,Tarjeta,0,0
2022,2022-11-25,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Online,Hogar,NutriBullet Blender Pro 900,NutriBullet,129.39,49.26,65.65,2,131.3,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2023,2023-11-27,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Online,Ropa,Sudadera con capucha unisex,George,25.31,25.16,18.94,5,94.7,0,1,1,1,Cyber Monday,Joven,Tarjeta,0,0
2022,2022-11-30,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Ropa,Leggings deportivos mujer,Avia,37.84,46.65,20.19,3,60.57,0,0,1,1,Black November,Joven,Tarjeta,2,0
2024,2024-11-16,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Online,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,990.46,0.0,990.46,1,990.46,0,0,1,0,Sin promo,Adulto,Tarjeta,5,1
2022,2022-11-25,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Tienda,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,875.79,43.3,496.58,2,993.16,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2024,2024-11-29,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,210.49,44.64,116.52,2,233.04,0,0,1,1,Black November,Senior,Online Pay,4,1
2024,2024-11-25,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,5.27,38.39,3.25,3,9.75,0,1,1,1,Cyber Monday,Senior,Efectivo,0,0
2023,2023-11-24,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Online,Ropa,Leggings deportivos mujer,Avia,41.14,37.92,25.54,3,76.62,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2023,2023-11-27,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,464.76,57.01,199.82,2,399.64,0,1,1,1,Cyber Monday,Adulto,Tarjeta,0,0
2023,2023-11-26,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,905.97,0.0,905.97,2,1811.94,0,0,1,0,Sin promo,Joven,Online Pay,6,1
2022,2022-11-26,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Tienda,Hogar,Instant Pot Duo 7-en-1 6Qt,Instant Pot,74.39,12.05,65.42,3,196.26,0,0,1,1,Black November,Adulto,Tarjeta,5,1
2023,2023-11-24,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,297.25,53.81,137.3,1,137.3,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2022,2022-11-01,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,544.97,0.0,544.97,1,544.97,0,0,1,0,Sin promo,Adulto,Tarjeta,1,0
2023,2023-11-24,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Ropa,Parka acolchada invierno hombre,George,75.84,53.77,35.06,4,140.24,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2024,2024-11-22,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Online,Alimentos,Cereal Kellogg's Corn Flakes 1Kg,Kellogg's,6.71,41.93,3.9,4,15.6,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2024,2024-11-23,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Tecnología,Dell Inspiron 14 Laptop,Dell,995.26,0.0,995.26,2,1990.52,0,0,1,0,Sin promo,Joven,Online Pay,5,1
2022,2022-11-11,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Electrónica,Apple iPhone 15 Pro 128GB,Apple,915.59,0.0,915.59,2,1831.18,0,0,1,0,Sin promo,Joven,Tarjeta,4,1
2024,2024-11-25,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Online,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,407.72,20.72,323.25,2,646.5,0,1,1,1,Cyber Monday,Adulto,Tarjeta,0,0
2024,2024-11-30,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Tienda,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,540.32,0.0,540.32,1,540.32,0,0,1,0,Sin promo,Adulto,Online Pay,5,1
2024,2024-11-10,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Hogar,Instant Pot Duo 7-en-1 6Qt,Instant Pot,141.75,22.33,110.1,2,220.2,0,0,1,1,Black November,Joven,Online Pay,6,1
2022,2022-11-16,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Ropa,Pijama polar infantil,Wonder Nation,19.52,29.53,13.75,1,13.75,0,0,1,1,Black November,Adulto,Online Pay,2,0
2024,2024-11-24,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Hogar,Roku 4K Streaming Stick,Roku,63.1,0.0,63.1,4,252.4,0,0,1,0,Sin promo,Adulto,Tarjeta,6,1
2024,2024-11-14,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,18.48,23.4,14.15,1,14.15,0,0,1,1,Black November,Joven,Tarjeta,3,0
2022,2022-11-15,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,974.37,33.33,649.61,2,1299.22,0,0,1,1,Black November,Joven,Online Pay,1,0
2022,2022-11-30,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Tienda,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,8.44,16.92,7.01,4,28.04,0,0,1,1,Black November,Joven,Online Pay,2,0
2022,2022-11-19,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Alimentos,Cereal Kellogg's Corn Flakes 1Kg,Kellogg's,6.72,0.0,6.72,5,33.6,0,0,1,0,Sin promo,Adulto,Tarjeta,5,1
2024,2024-11-22,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,444.0,40.1,265.97,2,531.94,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2024,2024-11-22,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Online,Tecnología,Dell Inspiron 14 Laptop,Dell,521.87,57.27,222.97,1,222.97,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2022,2022-11-25,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Ropa,Pijama polar infantil,Wonder Nation,44.75,46.59,23.9,1,23.9,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2022,2022-11-19,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,619.82,30.61,430.1,2,860.2,0,0,1,1,Black November,Joven,Tarjeta,5,1
2024,2024-11-03,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Hogar,NutriBullet Blender Pro 900,NutriBullet,99.65,20.44,79.28,1,79.28,0,0,1,1,Black November,Adulto,Online Pay,6,1
2023,2023-11-05,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Belleza,Maquillaje Maybelline set ojos,Maybelline,29.28,37.6,18.27,4,73.08,0,0,1,1,Black November,Adulto,Tarjeta,6,1
2023,2023-11-24,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Online,Hogar,Philips Airfryer XL 4.2Qt,Philips,153.92,59.12,62.92,1,62.92,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2024,2024-11-22,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Tienda,Ropa,Parka acolchada invierno hombre,George,61.12,54.94,27.54,4,110.16,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2022,2022-11-25,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Online,Ropa,Sudadera con capucha unisex,George,48.15,31.84,32.82,4,131.28,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2022,2022-11-06,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Online,Hogar,NutriBullet Blender Pro 900,NutriBullet,71.54,8.96,65.13,2,130.26,0,0,1,1,Black November,Adulto,Tarjeta,6,1
2022,2022-11-27,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Online,Belleza,Set skincare CeraVe hidratante,CeraVe,15.29,0.0,15.29,2,30.58,0,0,1,0,Sin promo,Senior,Tarjeta,6,1
2023,2023-11-05,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Online,Electrónica,Sony PlayStation 5 Slim,Sony,472.54,0.0,472.54,1,472.54,0,0,1,0,Sin promo,Adulto,Efectivo,6,1
2023,2023-11-27,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,464.06,42.07,268.83,1,268.83,0,1,1,1,Cyber Monday,Adulto,Tarjeta,0,0
2024,2024-11-22,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Ropa,Sudadera con capucha unisex,George,37.39,50.93,18.35,4,73.4,1,0,1,1,Black Friday,Senior,Online Pay,4,1
2022,2022-11-16,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Online,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,346.4,0.0,346.4,1,346.4,0,0,1,0,Sin promo,Joven,Tarjeta,2,0
2024,2024-11-04,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Tecnología,Samsung Galaxy Tab S9,Samsung,855.15,0.0,855.15,2,1710.3,0,0,1,0,Sin promo,Adulto,Tarjeta,0,0
2022,2022-11-28,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,23.67,0.0,23.67,2,47.34,0,1,1,0,Sin promo,Adulto,Tarjeta,0,0
2023,2023-11-23,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Online,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,37.6,34.49,24.63,4,98.52,0,0,1,1,Black November,Joven,Tarjeta,3,0
2024,2024-11-22,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Online,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,13.08,51.77,6.31,6,37.86,1,0,1,1,Black Friday,Joven,Efectivo,4,1
2023,2023-11-18,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Ropa,Leggings deportivos mujer,Avia,53.95,22.13,42.01,4,168.04,0,0,1,1,Black November,Senior,Tarjeta,5,1
2022,2022-11-24,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,4.56,0.0,4.56,7,31.92,0,0,1,0,Sin promo,Adulto,Tarjeta,3,0
2022,2022-11-25,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,702.99,50.14,350.49,2,700.98,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2022,2022-11-20,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Online,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,579.26,25.99,428.69,2,857.38,0,0,1,1,Black November,Joven,Online Pay,6,1
